"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
2000000131,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50096,13.2,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,13.2,NA
2000000136,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50096,14,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,14,NA
2000000441,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50786,25,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,25,NA
2000000606,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50786,19.7,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,19.7,NA
51697,782,1226,2434,"Observations",1992-06-22 04:00:00,NA,NA,51195,29.17,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,29.17,NA
51727,782,1226,2434,"Observations",1990-09-11 04:00:00,NA,NA,51196,31.88,"",NA,NA,"c2n_leaf",9,-65.74,18.31,TRUE,FALSE,31.88,NA
51787,782,1226,2434,"Observations",1990-10-30 04:00:00,NA,NA,51197,22.27,"",NA,NA,"c2n_leaf",10,-65.74,18.31,TRUE,FALSE,22.27,NA
51792,782,1226,2434,"Observations",1990-12-05 04:00:00,NA,NA,51198,28.93,"",NA,NA,"c2n_leaf",12,-65.74,18.31,TRUE,FALSE,28.93,NA
51817,782,1226,2434,"Observations",1990-09-17 04:00:00,NA,NA,51199,23.52,"",NA,NA,"c2n_leaf",9,-65.74,18.31,TRUE,FALSE,23.52,NA
51832,782,1226,2434,"Observations",1993-07-07 04:00:00,NA,NA,51200,24.8,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,24.8,NA
52082,782,1226,2434,"Observations",1992-06-09 04:00:00,NA,NA,51205,26.76,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,26.76,NA
52127,782,1226,2434,"Observations",1992-06-09 04:00:00,NA,NA,51206,21.72,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,21.72,NA
2000000156,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,51206,19.2,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,19.2,NA
2000000161,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,51206,22.4,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,22.4,NA
52162,782,1226,2434,"Observations",1992-07-08 04:00:00,NA,NA,51207,28.98,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,28.98,NA
52207,782,1226,2434,"Observations",1992-07-30 04:00:00,NA,NA,51208,11.78,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,11.78,NA
52267,782,1226,2434,"Observations",1991-11-13 04:00:00,NA,NA,51209,47.89,"",NA,NA,"c2n_leaf",11,-65.74,18.31,TRUE,FALSE,47.89,NA
52302,782,1226,2434,"Observations",1992-06-04 04:00:00,NA,NA,51210,27.21,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,27.21,NA
52312,782,1226,2434,"Observations",1993-06-28 04:00:00,NA,NA,51211,15.14,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,15.14,NA
52352,782,1226,2434,"Observations",1992-06-03 04:00:00,NA,NA,51212,19.48,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,19.48,NA
52382,782,1226,2434,"Observations",1992-07-02 04:00:00,NA,NA,51213,12.17,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,12.17,NA
51917,782,1226,2434,"Observations",1990-08-27 04:00:00,NA,NA,51214,25.6,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,25.6,NA
52317,782,1226,2434,"Observations",1992-07-16 04:00:00,NA,NA,51215,23.49,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,23.49,NA
2000000266,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000000651,13.8,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,13.8,NA
2000000556,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000000744,29.2,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,29.2,NA
2000000561,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000000744,27.9,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,27.9,NA
2000000421,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000001065,36.5,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,36.5,NA
2000000521,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000002292,15.9,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,15.9,NA
