ensemble,AGB_PFT,BSEEDS,DBH,DDBH,NPP_PFT,TRANSP_PFT,DENS,lon,lat,dtime,pft,date
5,0.00743938935920596,0.019104117527604103,19.61492347717285,-1.430511474609375e-6,6.45062470994162e-07,3.8486004996229894e-6,0.9643129110336304,-120.9940402,44.109846,212,Setaria WT,2003-08-01
5,0.00995035097002983,0.008803844451904297,20.786630630493164,0,3.59423665940994e-07,2.607131818876951e-6,0.9294752478599548,-120.9940402,44.109846,243,Setaria WT,2003-09-01
5,0.00868768617510796,0.001189052127301693,20.34392738342285,-8.58306884765625e-6,9.93669928561758e-08,6.234449756448157e-7,0.8166286945343018,-120.9940402,44.109846,273,Setaria WT,2003-10-01
5,0.00449749315157533,6.726172590632625e-15,15.987900733947754,-3.5762786865234375e-6,1.68320990479032e-09,3.649179802778235e-8,0.639198899269104,-120.9940402,44.109846,304,Setaria WT,2003-11-01
5,9.57305526733398,0,216.68052673339844,0,-8.00120947275218e-09,0,23.367717742919922,-120.9940402,44.109846,0,Temperate Early Hardwood,2003-01-01
5,9.56854724884033,0,216.68052673339844,0,-5.55126211665424e-09,0,23.334402084350586,-120.9940402,44.109846,31,Temperate Early Hardwood,2003-02-01
5,9.56362533569336,0,217.08721923828125,0,-4.14674294901829e-09,0,23.59757423400879,-120.9940402,44.109846,59,Temperate Early Hardwood,2003-03-01
5,9.55874061584473,0,217.08721923828125,0,-3.28800986437727e-09,8.500092296692685e-10,23.5615291595459,-120.9940402,44.109846,90,Temperate Early Hardwood,2003-04-01
5,10.1573266983032,0.4278707504272461,229.11703491210938,139.47775268554688,9.57394240685971e-06,9.654770110500976e-6,122.53289031982422,-120.9940402,44.109846,120,Temperate Early Hardwood,2003-05-01
5,10.1762523651123,0,230.52113342285156,0,3.77094329451211e-05,4.907747279503383e-5,128.33236694335938,-120.9940402,44.109846,151,Temperate Early Hardwood,2003-06-01
5,10.1708955764771,0,230.52113342285156,0,3.27949528582394e-05,6.169230618979782e-5,128.1358642578125,-120.9940402,44.109846,181,Temperate Early Hardwood,2003-07-01
5,10.1655406951904,0,230.52113342285156,0,2.75791626336286e-05,4.383964915177785e-5,127.9333267211914,-120.9940402,44.109846,212,Temperate Early Hardwood,2003-08-01
5,10.1603603363037,0,230.52113342285156,0,1.99522382899886e-05,2.0510606191237457e-5,127.73763275146484,-120.9940402,44.109846,243,Temperate Early Hardwood,2003-09-01
5,10.0498838424683,0,230.32318115234375,0,1.01799178082729e-05,6.333010333037237e-6,127.53077697753906,-120.9940402,44.109846,273,Temperate Early Hardwood,2003-10-01
5,10.0448036193848,0,230.32318115234375,0,-3.92619519118398e-08,0,127.335693359375,-120.9940402,44.109846,304,Temperate Early Hardwood,2003-11-01
